Longitude,Latitude,Fellow Artists,Artist,Concert Date,Concert,Venue,Location,Hometown,Home Longitude,Home Latitude
-118.250767,34.052391,,Ed Sheeran,27/08/2014,Ed Sheeran / Rudimental,Staples Center,"Los Angeles, CA",Framlingham,1.34234,52.222283
-117.087017,32.639264,Tiësto,Ed Sheeran,09/05/2014,Chris Brown / Fall Out Boy / Tiësto / Paramore / Ed Sheeran / Austin Mahone / Rixton / MKTO,Sleep Train Amphitheatre,"Chula Vista, CA",Framlingham,1.34234,52.222283
-73.946298,40.679985,,Ed Sheeran,01/10/2017,Divide Tour,Barclay's Center,"Brooklyn, NY",Framlingham,1.34234,52.222283
-90.089888,29.947893,,Ed Sheeran,24/04/2015,New Orleans Jazz & Heritage Festival 2015,New Orleans Jazz & Heritage Festival,"New Orleans, LA",Framlingham,1.34234,52.222283
-117.168317,32.715551,,Ed Sheeran,23/06/2015,Ed Sheeran,Pechanga Arena,"San Diego, CA",Framlingham,1.34234,52.222283
-118.250767,34.052391,Taylor Swift,Ed Sheeran,24/08/2013,Taylor Swift / Ed Sheeran,Staples Center,"Los Angeles, CA",Framlingham,1.34234,52.222283
-86.152095,39.771215,Cody Simpson,Ed Sheeran,07/07/2013,Ed Sheeran / Cher Lloyd / The Cab / Hot Chelle Rae / A Great Big World / Cher Lloyd & More / Cody Simpson,The Farm Bureau Insurance Lawn at White River State Park,"Indianapolis, IN",Framlingham,1.34234,52.222283
-90.202316,38.627670,,Ed Sheeran,10/05/2015,Ed Sheeran / Hanson,Scottrade Center,"St. Louis, MO",Framlingham,1.34234,52.222283
-84.144473,34.002978,,Ed Sheeran,12/09/2014,Multiply Tour,Gwinnett Arena,"Duluth, GA",Framlingham,1.34234,52.222283
-73.988863,40.745820,,Ben Howard,29/07/2013,Ben Howard / Michael Kiwanuka,Central Park Summerstage,"New York, NY",Totnes,-3.685109,50.434792
-84.144473,34.002978,Andy Grammer,Ed Sheeran,13/12/2012,Jason Mraz / Ed Sheeran / Grace Potter / Alex Clare / Andy Grammer / Phillip Phillips,Infinite Energy Arena,"Duluth, GA",Framlingham,1.34234,52.222283
-75.173719,39.953464,Taylor Swift,Ed Sheeran,20/07/2013,Taylor Swift / Ed Sheeran / Austin Mahone,Lincoln Financial Field,"Philadelphia, PA",Framlingham,1.34234,52.222283
-86.767484,36.160444,Snow Patrol,Ed Sheeran,03/04/2012,Snow Patrol / Ed Sheeran,Ryman Auditorium,"Nashville,TN",Framlingham,1.34234,52.222283
-82.451586,27.954319,The Ready Set,Ed Sheeran,09/12/2012,Justin Bieber / Kesha / OneRepublic / Sean Kingston / Ed Sheeran / The Ready Set / Bridgit Mendler / Austin Mahone / Walk the Moon / PSY,Amalie Arena,"Tampa, FL",Framlingham,1.34234,52.222283
-121.488213,38.580748,,Ed Sheeran,01/08/2017,Divide Tour,Golden 1 Center,"Sacramento, CA",Framlingham,1.34234,52.222283
-74.171064,40.734616,,Ed Sheeran,28/03/2013,Taylor Swift / Ed Sheeran,Prudential Center,"Newark, NJ",Framlingham,1.34234,52.222283
-80.325977,26.150822,,Ed Sheeran,08/12/2012,Y100 Jingle Ball Village,BB&T Center,"Sunrise, FL",Framlingham,1.34234,52.222283
-77.038258,38.907194,,Ed Sheeran,23/09/2015,Ed Sheeran / Christina Perri,Verizon Center,"Washington, D.C.",Framlingham,1.34234,52.222283
-0.125079,51.505809,Jessie J,Ed Sheeran,09/06/2012,Coldplay / Usher / Justin Bieber / The Wanted / Jessie J / Example / Katy Perry / Ed Sheeran / Kelly Clarkson / Flo Rida / Pitbull,Wembley Stadium,"London, UK",Framlingham,1.34234,52.222283
11.574047,48.134539,,Ed Sheeran,30/07/2018,Ed Sheeran,Olympiastadion,"Munich, Germany",Framlingham,1.34234,52.222283
6.021689,50.892486,,Ben Howard,13/06/2013,Ben Howard,Pinkpop Festival,"Landgraaf, The Netherlands",Totnes,-3.685109,50.434792
5.692105,52.455127,,Ben Howard,21/08/2015,A Campingflight To Lowlands Paradise,A Campingflight To Lowlands Paradise,Biddinghuizen,Totnes,-3.685109,50.434792
,,3OH!3,Ed Sheeran,04/12/2012,3OH!3 / Cher Lloyd / Owl City / Calvin Harris / Afrojack / Ed Sheeran,,,Framlingham,1.34234,52.222283
-73.988863,40.745820,,Ed Sheeran,29/10/2013,Ed Sheeren,Madison Square Garden,"New York, NY",Framlingham,1.34234,52.222283
144.963180,-37.807092,,Ed Sheeran,09/03/2018,Ed Sheeran / Missy Higgins,Etihad Stadium,"Melbourne, VIC",Framlingham,1.34234,52.222283
-123.118713,49.283907,Passenger,Ed Sheeran,04/10/2012,Ed Sheeran / Passenger / Selah Sue,Queen Elizabeth Theatre,"Vancouver, BC",Framlingham,1.34234,52.222283
2.348089,48.858138,,Ed Sheeran,02/02/2015,Ed Sheeran,Zénith de Paris,"Paris, FR",Framlingham,1.34234,52.222283
174.816944,-36.927011,,Ed Sheeran,12/12/2015,Ed Sheeran,Mt Smart Stadium,"Penrose,",Framlingham,1.34234,52.222283
-0.125079,51.505809,,Ed Sheeran,10/07/2015,Ed Sheeran / One Republic / Passenger,Wembley Stadium,"London, UK",Framlingham,1.34234,52.222283
-73.988863,40.745820,,Ed Sheeran,04/11/2013,VH1 You Oughta Know Concert,Roseland Ballroom,"New York, NY",Framlingham,1.34234,52.222283
-90.089888,29.947893,,Ed Sheeran,24/04/2015,New Orleans Jazz & Heritage Festival 2015,Fair Grounds Race Course,"New Orleans, LA",Framlingham,1.34234,52.222283
-3.177625,51.481448,Aero Flynn,Ben Howard,21/04/2015,Ben Howard / Aero Flynn,Motorpoint Arena Cardiff,"Cardiff,",Totnes,-3.685109,50.434792
-73.803465,40.726231,,Ed Sheeran,13/08/2015,X,Forest Hills Tennis Stadium,"Queens, NY",Framlingham,1.34234,52.222283
144.963180,-37.807092,,Ed Sheeran,06/12/2015,Ed Sheeran / Rudimental / Passenger / Foy Vance,AAMI Park,Melbourne,Framlingham,1.34234,52.222283
4.719558,50.953685,,Ben Howard,05/07/2018,Rock Werchter 2018,Festivalpark Werchter,"Rotselaar, Belgium",Totnes,-3.685109,50.434792
-73.988863,40.745820,,Ed Sheeran,14/06/2014,Ed Sheeran / Finish Ticket,Manhattan Center Hammerstein Ballroom,"New York, NY",Framlingham,1.34234,52.222283
-111.896487,40.760286,Snow Patrol,Ed Sheeran,28/04/2012,Snow Patrol / Ed Sheeran,The Depot,"Salt Lake City, UT",Framlingham,1.34234,52.222283
144.963180,-37.807092,Jamie Lawson,Ed Sheeran,30/03/2015,Ed Sheeran / Jamie Lawson / Conrad Sewell,Rod Laver Arena,Melbourne,Framlingham,1.34234,52.222283
-71.243295,42.064948,Christina Perri,Ed Sheeran,25/09/2015,Ed Sheeran / Passenger / Christina Perri,Gilette Stadium,"Foxboro, MA",Framlingham,1.34234,52.222283
-6.257303,53.349187,Jamie Lawson,Ed Sheeran,18/05/2018,Ed Sheeran / Anne-Marie / Jamie Lawson,Phoenix Park,"Dublin,",Framlingham,1.34234,52.222283
-73.988863,40.745820,Daughter,Ben Howard,28/09/2015,Ben Howard / Daughter,Radio City Music Hall,"New York, NY",Totnes,-3.685109,50.434792
-82.640414,27.767068,Snow Patrol,Ed Sheeran,31/03/2012,Snow Patrol / Ed Sheeran,Jannus Live,"St Petersburg, FL",Framlingham,1.34234,52.222283
-77.038258,38.907194,,Ed Sheeran,17/09/2017,Divide Tour,Verizon Center,"Washington, D.C.",Framlingham,1.34234,52.222283
-5.075340,50.415417,,Ed Sheeran,10/08/2012,Relentless Boardmasters 2012,Fistral Beach & Watergate Bay,"Newquay,",Framlingham,1.34234,52.222283
-95.944011,41.254800,,Ed Sheeran,26/03/2013,RED Tour,CenturyLink Center,"Omaha, NE",Framlingham,1.34234,52.222283
-78.641050,35.779027,,Ed Sheeran,13/09/2013,Taylor Swift / Ed Sheeran,PNC Arena,"Raleigh, NC",Framlingham,1.34234,52.222283
-82.451586,27.954319,Walk the Moon,Ed Sheeran,09/12/2012,Justin Bieber / Kesha / OneRepublic / Sean Kingston / Ed Sheeran / The Ready Set / Bridgit Mendler / Austin Mahone / Walk the Moon / PSY,Amalie Arena,"Tampa, FL",Framlingham,1.34234,52.222283
-71.243295,42.064948,,Ed Sheeran,26/07/2013,Taylor Swift / Ed Sheeran / Austin Mahone,Gillette Stadium,"Foxborough, MA",Framlingham,1.34234,52.222283
-122.419722,37.776648,Phillip Phillips,Ed Sheeran,30/09/2012,Zen 2012 / Alanis Morissette / Matt Nathanson / Ed Sheeran / Phillip Phillips / Tristan Prettyman / Hedley,"Sharon Meadow, Golden Gate Park","San Francisco, CA",Framlingham,1.34234,52.222283
-122.268916,37.801775,,Ed Sheeran,02/08/2017,Divide World Tour,Oracle Arena,"Oakland, CA",Framlingham,1.34234,52.222283
-79.394668,43.654563,,Ed Sheeran,05/06/2015,Ed Sheeran,Air Canada Centre,"Toronto, ON",Framlingham,1.34234,52.222283
-118.250767,34.052391,Andy Grammer,Ed Sheeran,16/06/2014,Demi Lovato / Colbie Caillat / Ed Sheeran / Andy Grammer,Hollywood Bowl,"Los Angeles, CA",Framlingham,1.34234,52.222283
-112.197406,33.539176,,Ed Sheeran,28/05/2013,Red Tour,Gila River Arena,"Glendale, AZ",Framlingham,1.34234,52.222283
-0.125079,51.505809,Rudimental,Ed Sheeran,11/07/2015,Ed Sheeran / Rudimental / Example,Wembley Stadium,"London, UK",Framlingham,1.34234,52.222283
-97.138362,49.893482,,Ed Sheeran,22/07/2017,Ed Sheeran / James Blunt,Bell MTS Place,"Winnipeg, MB",Framlingham,1.34234,52.222283
-86.767484,36.160444,Lauv,Ed Sheeran,06/10/2018,Ed Sheeran / Snow Patrol / Lauv,Nissan Stadium,"Nashville,TN",Framlingham,1.34234,52.222283
5.336827,50.930999,,Ed Sheeran,14/08/2014,Pukkelpop 2014,Pukkelpop,"Hasselt, Belgium",Framlingham,1.34234,52.222283
-95.398706,29.759377,,Ed Sheeran,19/08/2017,Ed Sheeran / James Blunt,Toyota Center,"Houston, TX",Framlingham,1.34234,52.222283
-73.988863,40.745820,,Ed Sheeran,30/01/2018,Elton John: I'm Still Standing - A GRAMMY Salute,Theatre at Madison Square Garden,"New York, NY",Framlingham,1.34234,52.222283
-0.125079,51.505809,Example,Ed Sheeran,11/07/2015,Ed Sheeran / Rudimental / Example,Wembley Stadium,"London, UK",Framlingham,1.34234,52.222283
-73.988863,40.745820,,Ed Sheeran,21/09/2012,Ed Sheeran / Passenger / Selah Sue,Terminal 5,"New York, NY",Framlingham,1.34234,52.222283
-90.089888,29.947893,,Ed Sheeran,01/11/2018,Divide Tour,Mercedes-Benz Superdome,"New Orleans, LA",Framlingham,1.34234,52.222283
-71.243295,42.064948,Snow Patrol,Ed Sheeran,15/09/2018,Ed Sheeran / Snow Patrol / Anne Marie,Gillette Stadium,"Foxboro, MA",Framlingham,1.34234,52.222283
-96.797591,32.776308,,Ed Sheeran,18/01/2013,Ed Sheeran,Palladium Ballroom,"Dallas, TX",Framlingham,1.34234,52.222283
-122.419722,37.776648,Alanis Morissette,Ed Sheeran,30/09/2012,Zen 2012 / Alanis Morissette / Matt Nathanson / Ed Sheeran / Phillip Phillips / Tristan Prettyman / Hedley,"Sharon Meadow, Golden Gate Park","San Francisco, CA",Framlingham,1.34234,52.222283
-82.451586,27.954319,,Ed Sheeran,07/11/2018,Ed Sheeran,Raymon James Stadium,"Tampa, Florida",Framlingham,1.34234,52.222283
-80.325977,26.150822,Megan & Liz,Ed Sheeran,08/12/2012,Flo Rida / Enrique Iglesias / Kesha / Megan & Liz / Neon Trees / Afrojack / OneRepublic / Ed Sheeran / Karmin / Cher Lloyd / PSY / Zedd / Fun. / Austin Mahone,BB&T Center,"Sunrise, FL",Framlingham,1.34234,52.222283
-1.551537,53.802612,,Ed Sheeran,11/10/2014,Ed Sheeran,First Direct Arena,Leeds,Framlingham,1.34234,52.222283
-118.250767,34.052391,,Ed Sheeran,23/08/2013,Taylor Swift / Ed Sheeran,Staples Center,"Los Angeles, CA",Framlingham,1.34234,52.222283
-99.149029,19.438248,,Ed Sheeran,10/06/2017,Divide,Palacio de los Deportes,Mexico City,Framlingham,1.34234,52.222283
-77.307847,38.851968,,Ben Howard,14/02/2013,Mumford & Sons / Ben Howard,"EagleBank Arena, George Mason University","Fairfax, VA",Totnes,-3.685109,50.434792
9.187691,45.463407,,Ed Sheeran,25/10/2015,MTV EMA 2015,Mediolanum Forum,"Milan, IT",Framlingham,1.34234,52.222283
-73.988863,40.745820,,Ed Sheeran,07/12/2012,Z100 Jingle Ball,Madison Square Garden,"New York, NY",Framlingham,1.34234,52.222283
-122.268916,37.801775,,Ed Sheeran,02/08/2017,Ed Sheeran / James Blunt,Oracle Arena,"Oakland, CA",Framlingham,1.34234,52.222283
144.963180,-37.807092,,Ed Sheeran,06/03/2013,Ed Sheeran / Side View / Rear View,Festival Hall,"Melbourne, VIC",Framlingham,1.34234,52.222283
-118.250767,34.052391,,Ed Sheeran,24/08/2013,Taylor Swift / Ed Sheeran,Staples Center,"Los Angeles, CA",Framlingham,1.34234,52.222283
-75.173719,39.953464,,Ed Sheeran,20/07/2013,Ed Sheeran / Austin Mahone / Taylor Swift,Lincoln Financial Field,"Philadelphia, PA",Framlingham,1.34234,52.222283
-81.484341,41.134946,Jamie Lawson,Ed Sheeran,18/09/2015,Ed Sheeran / Christina Perri / Jamie Lawson,Blossom Music Center,"Cuyahoga Falls, OH",Framlingham,1.34234,52.222283
-121.906605,37.335861,Fifth Harmony,Ed Sheeran,02/12/2017,Ed Sheeran / Logic / The Chainsmokers / Fifth Harmony / Dua Lipa / Niall Horan,SAP Center at San Jose,"San Jose, CA",Framlingham,1.34234,52.222283
-79.994914,40.439697,,Ed Sheeran,06/07/2013,Taylor Swift / Ed Sheeran,Heinz Field,"Pittsburgh, PA",Framlingham,1.34234,52.222283
-90.202316,38.627670,,Ed Sheeran,10/05/2015,The x Tour,Scottrade Center,"St. Louis, MO",Framlingham,1.34234,52.222283
-73.988863,40.745820,,Ed Sheeran,06/07/2017,The Today Show Concert Series,Rocafeller Center,"New York, NY",Framlingham,1.34234,52.222283
-0.125079,51.505809,,Ed Sheeran,01/05/2017,Ed Sheeran,The O2 Arena,"London, UK",Framlingham,1.34234,52.222283
-122.419722,37.776648,Christina Perri,Ed Sheeran,04/12/2014,Ed Sheeran / Train / Christina Perri,The Masonic,"San Francisco, CA",Framlingham,1.34234,52.222283
-82.451586,27.954319,Sean Kingston,Ed Sheeran,09/12/2012,Justin Bieber / Kesha / OneRepublic / Sean Kingston / Ed Sheeran / The Ready Set / Bridgit Mendler / Austin Mahone / Walk the Moon / PSY,Amalie Arena,"Tampa, FL",Framlingham,1.34234,52.222283
-104.997257,39.736808,,Ed Sheeran,29/06/2015,Ed Sheeran / Rixton,Red Rocks Amphitheatre,"Denver, CO",Framlingham,1.34234,52.222283
151.197465,-33.875250,Passenger,Ed Sheeran,09/12/2015,Ed Sheeran / Foy Vance / Passenger / Rudimental,Allianz Stadium,"Sydney, NSW",Framlingham,1.34234,52.222283
144.963180,-37.807092,,Ed Sheeran,28/03/2015,Ed Sheeran,Rod Laver Arena,"Melbourne, VIC",Framlingham,1.34234,52.222283
-86.767484,36.160444,Snow Patrol,Ed Sheeran,06/10/2018,Ed Sheeran / Snow Patrol,Nissan Stadium,"Nashville, TN",Framlingham,1.34234,52.222283
-75.173719,39.953464,,Ed Sheeran,08/09/2015,X,Wells Fargo Center,"Philadelphia, PA",Framlingham,1.34234,52.222283
-94.545458,39.099697,,Ed Sheeran,13/10/2018,Ed Sheeran / Snow Patrol / Lauv,Arrowhead Stadium,"Kansas City, MO",Framlingham,1.34234,52.222283
-75.173719,39.953464,Austin Mahone,Ed Sheeran,20/07/2013,Taylor Swift / Ed Sheeran / Austin Mahone,Lincoln Financial Field,"Philadelphia, PA",Framlingham,1.34234,52.222283
-0.125079,51.505809,,Ed Sheeran,11/07/2015,Ed Sheeran / Rudimental / Example,Wembley Stadium,"London, UK",Framlingham,1.34234,52.222283
-79.394668,43.654563,,Ed Sheeran,18/09/2014,Ed Sheeran / Rudimental,Air Canada Centre,"Toronto, ON",Framlingham,1.34234,52.222283
144.963180,-37.807092,Passenger,Ed Sheeran,05/12/2015,Ed Sheeran / Rudimental / Passenger / Foy Vance,AAMI Park,"Melbourne, VIC",Framlingham,1.34234,52.222283
-0.125079,51.505809,Jamie Lawson,Ed Sheeran,16/06/2018,Ed Sheeran / Jamie Lawson / Anne Marie,Wembley Stadium,"London, UK",Framlingham,1.34234,52.222283
7.082812,51.516724,Anne Marie,Ed Sheeran,23/07/2018,Ed Sheeran / Anne Marie,Veltins-Arena,"Gelsenkirchen, Germany",Framlingham,1.34234,52.222283
-112.197406,33.539176,,Ed Sheeran,31/08/2014,Ed Sheeran,Gila River Arena,"Glendale, AZ",Framlingham,1.34234,52.222283
-86.152095,39.771215,,Ed Sheeran,08/09/2017,Ed Sheeran / James Blunt / Joshua Radin,Bankers Life Fieldhouse,"Indianapolis, IN",Framlingham,1.34234,52.222283
-118.250767,34.052391,Daughter,Ben Howard,07/10/2015,Ben Howard / Daughter,The Greek Theatre,"Los Angeles, CA",Totnes,-3.685109,50.434792
-83.133654,42.680396,,Ed Sheeran,12/06/2014,Amp Live 2014,Meadow Brook Music Festival,"Rochester, MI",Framlingham,1.34234,52.222283
-97.743912,30.264451,,Ben Howard,12/10/2012,Austin City Limits Music Festival 2012,Zilker Park,"Austin, TX",Totnes,-3.685109,50.434792
-75.173719,39.953464,,Ed Sheeran,08/09/2015,Multiply Tour,Wells Fargo Center,"Philadelphia, PA",Framlingham,1.34234,52.222283
-0.125079,51.505809,,Ben Howard,14/12/2011,Kaiser Chiefs / The Maccabees / The Horrors / Band of Skulls / Tribes / Augustines / Ben Howard,O2 Academy Brixton,"London, UK",Totnes,-3.685109,50.434792
-77.038258,38.907194,,Ed Sheeran,20/09/2017,Ed Sheeran / James Blunt,Capital One Arena,"Washington, D.C.",Framlingham,1.34234,52.222283
-86.152095,39.771215,,Ed Sheeran,02/07/2015,Ed Sheeran,Klipsch Music Center,"Indianapolis, IN",Framlingham,1.34234,52.222283
151.201265,-33.874693,,Ed Sheeran,26/03/2015,Ed Sheeran,Qantas Credit Union Arena,"Darling Harbour, NSW",Framlingham,1.34234,52.222283
-77.038258,38.907194,Christina Perri,Ed Sheeran,23/09/2015,Ed Sheeran / Christina Perri,Verizon Center,"Washington, D.C.",Framlingham,1.34234,52.222283
-123.118713,49.283907,,Ed Sheeran,29/06/2013,Taylor Swift / Ed Sheeran / Austin Mahone,BC Place Stadium,"Vancouver, BC",Framlingham,1.34234,52.222283
144.963180,-37.807092,,Ed Sheeran,06/03/2013,Ed Sheeran Plus Tour,Festival Hall,"Melbourne, VIC, Australia",Framlingham,1.34234,52.222283
-73.988863,40.745820,,Ben Howard,29/07/2013,Ben Howard,Central Park Summerstage,"New York, NY",Totnes,-3.685109,50.434792
-83.001917,39.958094,,Ed Sheeran,04/10/2017,The Divide Tour,Nationwide Arena,"Columbus, OH",Framlingham,1.34234,52.222283
3.104786,51.065491,,Ben Howard,04/07/2018,Rock Werchter 2018,Werchterpark,"Torhout, BE",Totnes,-3.685109,50.434792
-2.242669,53.480276,,Ed Sheeran,27/10/2014,Ed Sheeran,Manchester Phones 4U Arena,Manchester UK,Framlingham,1.34234,52.222283
4.350322,50.851044,,Ed Sheeran,04/11/2014,Ed Sheeran,Forest National / Vorst Nationaal,"Brussel, Belgium",Framlingham,1.34234,52.222283
-72.109794,41.431591,Foy Vance,Ed Sheeran,23/05/2015,Ed Sheeran / Foy Vance,Mohegan Sun Arena,"Uncasville, CT",Framlingham,1.34234,52.222283
-122.419722,37.776648,Train,Ed Sheeran,04/12/2014,Ed Sheeran / Train / Christina Perri,The Masonic,"San Francisco, CA",Framlingham,1.34234,52.222283
-73.988863,40.745820,,Ed Sheeran,14/06/2014,Ed Sheeran,Hammerstein Ballroom,"New York, NY",Framlingham,1.34234,52.222283
151.197465,-33.875250,,Ed Sheeran,09/12/2015,Ed Sheeran / Foy Vance / Passenger / Rudimental,Allianz Stadium,"Sydney, NSW",Framlingham,1.34234,52.222283
5.124051,52.089388,,Ben Howard,18/11/2018,Ben Howard,"TivoliVredenburg, Ronda","Utrecht, Netherlands",Totnes,-3.685109,50.434792
-123.118713,49.283907,,Ed Sheeran,28/07/2017,Ed Sheeran's Divide World Tour 2017,Rogers Arena,"Vancouver, BC",Framlingham,1.34234,52.222283
-81.702427,41.497357,,Ed Sheeran,09/09/2017,Ed Sheeran,Quicken Loans Arena,"Cleveland, OH",Framlingham,1.34234,52.222283
-73.988863,40.745820,Antonio Lulic,Ed Sheeran,31/10/2013,Ed Sheeran / Antonio Lulic,Mercury Lounge,"New York, NY",Framlingham,1.34234,52.222283
-79.394668,43.654563,James Blunt,Ed Sheeran,07/07/2017,Ed Sheeran / James Blunt,Air Canada Centre,"Toronto, ON",Framlingham,1.34234,52.222283
2.354530,48.936149,,Ed Sheeran,06/07/2018,Ed Sheeran,Stade De France,"Saint-Denis,",Framlingham,1.34234,52.222283
-73.988863,40.745820,Coldplay,Ed Sheeran,26/09/2015,Pearl Jam / Beyoncé / Ed Sheeran / Coldplay,Central Park Great Lawn,"New York, NY",Framlingham,1.34234,52.222283
-84.382869,33.747525,,Ed Sheeran,25/09/2014,Ed Sheeran / Rudimental,Infinite Energy Arena,"Atlanta, GA",Framlingham,1.34234,52.222283
-105.190629,39.653107,,Ben Howard,01/10/2018,Ben Howard / Wye Oak,Red Rocks Amphitheatre,"Morrison, CO",Totnes,-3.685109,50.434792
-79.994914,40.439697,,Ed Sheeran,26/09/2017,Ed Sheeran / James Blunt,PPG Paints Arena,"Pittsburgh, PA",Framlingham,1.34234,52.222283
144.963180,-37.807092,,Ed Sheeran,05/12/2015,Ed Sheeran / Foy Vance / Passenger / Rudimental,AAMI Park,"Melbourne, VIC, Australia",Framlingham,1.34234,52.222283
-73.946298,40.679985,James Blunt,Ed Sheeran,01/10/2017,Ed Sheeran / James Blunt,Barclays Center,"Brooklyn, NY",Framlingham,1.34234,52.222283
-86.087415,35.481032,,Ben Howard,12/06/2014,Bonnaroo Music Festival 2014,Great Stage Park,"Manchester, TN",Totnes,-3.685109,50.434792
-77.038258,38.907194,,Ed Sheeran,12/05/2013,Taylor Swift / Ed Sheeran,Verizon Center,"Washington, D.C.",Framlingham,1.34234,52.222283
-74.077492,40.806756,Snow Patrol,Ed Sheeran,21/09/2018,Ed Sheeran / Snow Patrol / Anne-Marie,MetLife Stadium,"East Rutherford, NJ",Framlingham,1.34234,52.222283
4.898671,52.369580,,Ed Sheeran,26/10/2016,Passenger / Ed Sheeran / Gregory Alan Isakov,Ziggo Dome,"Amsterdam, Netherlands",Framlingham,1.34234,52.222283
-4.254073,55.863624,Passenger,Ed Sheeran,15/11/2012,Ed Sheeran / Passenger,Barrowland Ballroom,"Glasgow, UK",Framlingham,1.34234,52.222283
-84.382869,33.747525,Taylor Swift,Ed Sheeran,19/04/2013,Taylor Swift / Ed Sheeran / Brett Eldredge,Phillips Arena,"Atlanta, GA",Framlingham,1.34234,52.222283
-118.250767,34.052391,,Ed Sheeran,10/08/2017,Ed Sheeran,Staples Center,"Los Angeles, CA",Framlingham,1.34234,52.222283
-73.988863,40.745820,,Ed Sheeran,26/09/2015,4th Annual Global Citizen Festival,The Great Lawn - Central Park,"New York, NY",Framlingham,1.34234,52.222283
-96.821960,33.151372,Christina Perri,Ed Sheeran,05/09/2015,Ed Sheeran / Christina Perri,Toyota Stadium,"Frisco, Texas",Framlingham,1.34234,52.222283
8.537057,47.376482,,Ed Sheeran,19/03/2017,Ed Sheeran,Hallenstadion,"Zürich,",Framlingham,1.34234,52.222283
144.963180,-37.807092,,Ed Sheeran,05/12/2015,X,AAMI Park,Melbourne,Framlingham,1.34234,52.222283
-71.243295,42.064948,,Ed Sheeran,25/09/2015,Ed Sheeran,Gillette Stadium,"Foxborough, MA",Framlingham,1.34234,52.222283
-75.121151,39.925640,,Ben Howard,17/02/2013,Mumford & Sons / Ben Howard / HAIM,BB&T Pavilion,"Camden, NJ",Totnes,-3.685109,50.434792
-0.125079,51.505809,,Ed Sheeran,23/06/2012,BBC Radio 1's Hackney Weekend 2012,Hackney Marshes,"London, UK",Framlingham,1.34234,52.222283
-71.058831,42.361474,,Ed Sheeran,06/12/2012,Kiss 108's Jingleball 2012,TD Garden,"Boston, MA",Framlingham,1.34234,52.222283
-4.228709,57.477193,,Ed Sheeran,08/06/2012,Rockness 2012,Unknown venue,"Inverness,",Framlingham,1.34234,52.222283
16.378655,48.209079,,Ed Sheeran,17/07/2014,Full hit of Summer Festival,Arena Open Air,"Vienna, Austria",Framlingham,1.34234,52.222283
-6.257303,53.349187,Gavin James,Ed Sheeran,24/07/2015,Ed Sheeran / Bell X1 / Jamie Lawson / Gavin James,Croke Park Stadium,"Dublin,",Framlingham,1.34234,52.222283
-118.149343,34.146949,,Ed Sheeran,18/08/2018,Divide Tour,Rose Bowl,"Pasadena, CA",Framlingham,1.34234,52.222283
-121.488213,38.580748,,Ed Sheeran,27/08/2013,Taylor Swift / Ed Sheeran,Sleep Train Arena,"Sacramento, CA",Framlingham,1.34234,52.222283
-82.451586,27.954319,Sean Kingston,Ed Sheeran,09/12/2012,Justin Bieber / Ke$ha / OneRepublic / Sean Kingston / Ed Sheeran / The Ready Set / Bridgit Mendler / Austin Mahone / PSY / Walk the Moon,St. Pete Times Forum,"Tampa, FL",Framlingham,1.34234,52.222283
-73.988863,40.745820,,Ed Sheeran,29/03/2013,Fresh 102.7 Up Close and Personal,City Winery,"New York, NY",Framlingham,1.34234,52.222283
-4.254073,55.863624,,Ed Sheeran,24/05/2014,radio 1 big weekend,glasgow green,"Glasgow, UK",Framlingham,1.34234,52.222283
-4.228709,57.477193,,Ben Howard,31/07/2015,Gentlemen Of The Road Stopover 2015,Unknown venue,"Inverness,",Totnes,-3.685109,50.434792
-84.382869,33.747525,Brett Eldredge,Ed Sheeran,19/04/2013,Taylor Swift / Ed Sheeran / Brett Eldredge,Phillips Arena,"Atlanta, GA",Framlingham,1.34234,52.222283
-81.378980,28.537773,Jamie Lawson,Ed Sheeran,08/09/2015,Ed Sheeran / Christina Perri / Jamie Lawson,Amway Center,"Orlando, FL",Framlingham,1.34234,52.222283
-78.641050,35.779027,,Ed Sheeran,02/09/2017,Ed Sheeran / James Blunt,PNC Arena,"Raleigh, NC",Framlingham,1.34234,52.222283
-94.545458,39.099697,Lauv,Ed Sheeran,13/10/2018,Ed Sheeran / Snow Patrol / Lauv,Arrowhead Stadium,"Kansas City, MO",Framlingham,1.34234,52.222283
-71.243295,42.064948,Austin Mahone,Ed Sheeran,27/07/2013,Taylor Swift / Ed Sheeran / Austin Mahone,Gillette Stadium,"Foxborough, MA",Framlingham,1.34234,52.222283
-122.691520,45.515643,,Ed Sheeran,30/07/2017,Divide Tour,Moda Center,"Portland, OR",Framlingham,1.34234,52.222283
-8.477122,51.899996,,Ed Sheeran,04/05/2018,Ed Sheeran / Anne-Marie / Jamie Lawson,Pairc Ui Chaoimh,"Cork,",Framlingham,1.34234,52.222283
-123.118713,49.283907,,Ed Sheeran,29/06/2013,Taylor Swift's RED Tour,BC Place,"Vancouver, BC",Framlingham,1.34234,52.222283
-79.394668,43.654563,,Ed Sheeran,16/06/2013,MuchMusic Video Awards,Much Music,"Toronto, ON",Framlingham,1.34234,52.222283
-122.419722,37.776648,Rizzle Kicks,Ed Sheeran,08/02/2013,Ed Sheeran / Rizzle Kicks / Foy Vance,The Warfield,"San Francisco, CA",Framlingham,1.34234,52.222283
