JSON_Name,JSON_ValueString
chart.result.0.indicators.quote.0.volume.423,656000
chart.result.0.indicators.quote.0.volume.424,758100
chart.result.0.indicators.quote.0.volume.425,674800
chart.result.0.indicators.quote.0.volume.426,760600
chart.result.0.indicators.quote.0.volume.427,1016900
chart.result.0.indicators.quote.0.volume.428,1499700
chart.result.0.indicators.quote.0.volume.429,1659500
chart.result.0.indicators.quote.0.volume.430,1277800
chart.result.0.indicators.quote.0.volume.431,1448600
chart.result.0.indicators.quote.0.volume.432,1483200
chart.result.0.indicators.quote.0.volume.433,1099100
chart.result.0.indicators.quote.0.volume.434,803000
chart.result.0.indicators.quote.0.volume.435,838400
chart.result.0.indicators.quote.0.volume.436,1239600
chart.result.0.indicators.quote.0.volume.437,889900
chart.result.0.indicators.quote.0.volume.438,1258000
chart.result.0.indicators.quote.0.volume.439,1313600
chart.result.0.indicators.quote.0.volume.440,1339700
chart.result.0.indicators.quote.0.volume.441,1455200
chart.result.0.indicators.quote.0.volume.442,1683200
chart.result.0.indicators.quote.0.volume.443,972500
chart.result.0.indicators.quote.0.volume.444,720500
chart.result.0.indicators.quote.0.volume.445,1177200
chart.result.0.indicators.quote.0.volume.446,1991300
chart.result.0.indicators.quote.0.volume.447,1048000
chart.result.0.indicators.quote.0.volume.448,1562600
chart.result.0.indicators.quote.0.volume.449,1385200
chart.result.0.indicators.quote.0.volume.450,3420100
chart.result.0.indicators.quote.0.volume.451,1334300
chart.result.0.indicators.quote.0.volume.452,1414400
chart.result.0.indicators.quote.0.volume.453,1902100
chart.result.0.indicators.quote.0.volume.454,2335000
chart.result.0.indicators.quote.0.volume.455,1583800
chart.result.0.indicators.quote.0.volume.456,1479700
chart.result.0.indicators.quote.0.volume.457,895500
chart.result.0.indicators.quote.0.volume.458,1797500
chart.result.0.indicators.quote.0.volume.459,1716000
chart.result.0.indicators.quote.0.volume.460,1354800
chart.result.0.indicators.quote.0.volume.461,1040300
chart.result.0.indicators.quote.0.volume.462,1261100
chart.result.0.indicators.quote.0.volume.463,1643000
chart.result.0.indicators.quote.0.volume.464,1008500
chart.result.0.indicators.quote.0.volume.465,3146000
chart.result.0.indicators.quote.0.volume.466,1032700
chart.result.0.indicators.quote.0.volume.467,2374500
chart.result.0.indicators.quote.0.volume.468,1063000
chart.result.0.indicators.quote.0.volume.469,523200
chart.result.0.indicators.quote.0.volume.470,835200
chart.result.0.indicators.quote.0.volume.471,612100
chart.result.0.indicators.quote.0.volume.472,502900
chart.result.0.indicators.quote.0.volume.473,813700
chart.result.0.indicators.quote.0.volume.474,941600
chart.result.0.indicators.quote.0.volume.475,583500
chart.result.0.indicators.quote.0.volume.476,569700
chart.result.0.indicators.quote.0.volume.477,766000
chart.result.0.indicators.quote.0.volume.478,582900
chart.result.0.indicators.quote.0.volume.479,567800
chart.result.0.indicators.quote.0.volume.480,661600
chart.result.0.indicators.quote.0.volume.481,1578000
chart.result.0.indicators.quote.0.volume.482,1001800
chart.result.0.indicators.quote.0.volume.483,575200
chart.result.0.indicators.quote.0.volume.484,1006900
chart.result.0.indicators.quote.0.volume.485,665900
chart.result.0.indicators.quote.0.volume.486,706600
chart.result.0.indicators.quote.0.volume.487,838600
chart.result.0.indicators.quote.0.volume.488,589000
chart.result.0.indicators.quote.0.volume.489,735400
chart.result.0.indicators.quote.0.volume.490,1435000
chart.result.0.indicators.quote.0.volume.491,1040000
chart.result.0.indicators.quote.0.volume.492,825500
chart.result.0.indicators.quote.0.volume.493,473200
chart.result.0.indicators.quote.0.volume.494,642700
chart.result.0.indicators.quote.0.volume.495,616000
chart.result.0.indicators.quote.0.volume.496,1150600
chart.result.0.indicators.quote.0.volume.497,596600
chart.result.0.indicators.quote.0.volume.498,915700
chart.result.0.indicators.quote.0.volume.499,1006100
chart.result.0.indicators.quote.0.volume.500,2288000
chart.result.0.indicators.quote.0.volume.501,926400
chart.result.0.indicators.quote.0.volume.502,123508
chart.result.0.indicators.quote.0.close.0,53.9799995422363
chart.result.0.indicators.quote.0.close.1,53.6300010681152
chart.result.0.indicators.quote.0.close.2,53.6500015258789
chart.result.0.indicators.quote.0.close.3,53.4799995422363
chart.result.0.indicators.quote.0.close.4,53.6800003051758
chart.result.0.indicators.quote.0.close.5,54.1100006103516
chart.result.0.indicators.quote.0.close.6,54.7799987792969
chart.result.0.indicators.quote.0.close.7,54.7000007629395
chart.result.0.indicators.quote.0.close.8,58.0499992370605
chart.result.0.indicators.quote.0.close.9,60.439998626709
chart.result.0.indicators.quote.0.close.10,60.0499992370605
chart.result.0.indicators.quote.0.close.11,60.0800018310547
chart.result.0.indicators.quote.0.close.12,60.4799995422363
chart.result.0.indicators.quote.0.close.13,60.310001373291
chart.result.0.indicators.quote.0.close.14,60.7200012207031
chart.result.0.indicators.quote.0.close.15,61.9300003051758
chart.result.0.indicators.quote.0.close.16,61.9799995422363
chart.result.0.indicators.quote.0.close.17,60.2299995422363
chart.result.0.indicators.quote.0.close.18,59.689998626709
chart.result.0.indicators.quote.0.close.19,60.3400001525879
chart.result.0.indicators.quote.0.close.20,60.439998626709
chart.result.0.indicators.quote.0.close.21,60.2200012207031
chart.result.0.indicators.quote.0.close.22,61.9599990844727
chart.result.0.indicators.quote.0.close.23,64.1500015258789
chart.result.0.indicators.quote.0.close.24,63.560001373291
chart.result.0.indicators.quote.0.close.25,62.5200004577637
chart.result.0.indicators.quote.0.close.26,62.0099983215332
chart.result.0.indicators.quote.0.close.27,62.4300003051758
chart.result.0.indicators.quote.0.close.28,62.6800003051758
chart.result.0.indicators.quote.0.close.29,62.3499984741211
chart.result.0.indicators.quote.0.close.30,61.9700012207031
chart.result.0.indicators.quote.0.close.31,61.9199981689453
chart.result.0.indicators.quote.0.close.32,63.189998626709
chart.result.0.indicators.quote.0.close.33,60.2999992370605
chart.result.0.indicators.quote.0.close.34,60.2200012207031
chart.result.0.indicators.quote.0.close.35,62.1500015258789
chart.result.0.indicators.quote.0.close.36,62.1199989318848
chart.result.0.indicators.quote.0.close.37,61.7999992370605
chart.result.0.indicators.quote.0.close.38,62.0499992370605
chart.result.0.indicators.quote.0.close.39,63.7799987792969
chart.result.0.indicators.quote.0.close.40,62.8899993896484
chart.result.0.indicators.quote.0.close.41,64.9400024414063
chart.result.0.indicators.quote.0.close.42,65.7200012207031
chart.result.0.indicators.quote.0.close.43,66.5
chart.result.0.indicators.quote.0.close.44,66.0500030517578
chart.result.0.indicators.quote.0.close.45,64.4700012207031
chart.result.0.indicators.quote.0.close.46,64.129997253418
chart.result.0.indicators.quote.0.close.47,61.7700004577637
chart.result.0.indicators.quote.0.close.48,61.2700004577637
chart.result.0.indicators.quote.0.close.49,61.1599998474121
chart.result.0.indicators.quote.0.close.50,62.0499992370605
chart.result.0.indicators.quote.0.close.51,61.2700004577637
chart.result.0.indicators.quote.0.close.52,62.5400009155273
chart.result.0.indicators.quote.0.close.53,62.2700004577637
chart.result.0.indicators.quote.0.close.54,62.9199981689453
chart.result.0.indicators.quote.0.close.55,64.4700012207031
chart.result.0.indicators.quote.0.close.56,63.6300010681152
chart.result.0.indicators.quote.0.close.57,62.8899993896484
chart.result.0.indicators.quote.0.close.58,64.0299987792969
chart.result.0.indicators.quote.0.close.59,63.7599983215332
chart.result.0.indicators.quote.0.close.60,64.4599990844727
chart.result.0.indicators.quote.0.close.61,64.4300003051758
chart.result.0.indicators.quote.0.close.62,63.7700004577637
chart.result.0.indicators.quote.0.close.63,64.4499969482422
chart.result.0.indicators.quote.0.close.64,64.9300003051758
chart.result.0.indicators.quote.0.close.65,64.9800033569336
chart.result.0.indicators.quote.0.close.66,64.870002746582
chart.result.0.indicators.quote.0.close.67,64.8499984741211
chart.result.0.indicators.quote.0.close.68,64.4499969482422
chart.result.0.indicators.quote.0.close.69,65.4700012207031
chart.result.0.indicators.quote.0.close.70,64.0199966430664
chart.result.0.indicators.quote.0.close.71,69.8000030517578
chart.result.0.indicators.quote.0.close.72,71.3099975585938
chart.result.0.indicators.quote.0.close.73,70.620002746582
chart.result.0.indicators.quote.0.close.74,69.9400024414063
chart.result.0.indicators.quote.0.close.75,69.8600006103516
chart.result.0.indicators.quote.0.close.76,67.9700012207031
chart.result.0.indicators.quote.0.close.77,68.6699981689453
chart.result.0.indicators.quote.0.close.78,70.3600006103516
chart.result.0.indicators.quote.0.close.79,70.3000030517578
chart.result.0.indicators.quote.0.close.80,70.8199996948242
chart.result.0.indicators.quote.0.close.81,69.3199996948242
chart.result.0.indicators.quote.0.close.82,69.7399978637695
chart.result.0.indicators.quote.0.close.83,70.2699966430664
chart.result.0.indicators.quote.0.close.84,71.6399993896484
chart.result.0.indicators.quote.0.close.85,71.5299987792969
chart.result.0.indicators.quote.0.close.86,72.0299987792969
chart.result.0.indicators.quote.0.close.87,71.8099975585938
chart.result.0.indicators.quote.0.close.88,71.6800003051758
chart.result.0.indicators.quote.0.close.89,71.5199966430664
chart.result.0.indicators.quote.0.close.90,72
chart.result.0.indicators.quote.0.close.91,72.4800033569336
chart.result.0.indicators.quote.0.close.92,72.6600036621094
chart.result.0.indicators.quote.0.close.93,71.9800033569336
chart.result.0.indicators.quote.0.close.94,72.120002746582
chart.result.0.indicators.quote.0.close.95,72.2399978637695
chart.result.0.indicators.quote.0.close.96,72.8499984741211
chart.result.0.indicators.quote.0.close.97,74.8000030517578
chart.result.0.indicators.quote.0.close.98,75.629997253418
chart.result.0.indicators.quote.0.close.99,75.4100036621094
chart.result.0.indicators.quote.0.close.100,75.2300033569336
chart.result.0.indicators.quote.0.close.101,75.0199966430664
chart.result.0.indicators.quote.0.close.102,75.9700012207031
chart.result.0.indicators.quote.0.close.103,75.5699996948242
chart.result.0.indicators.quote.0.close.104,75.25
chart.result.0.indicators.quote.0.close.105,75.4300003051758
chart.result.0.indicators.quote.0.close.106,75.5800018310547
chart.result.0.indicators.quote.0.close.107,73.8899993896484
chart.result.0.indicators.quote.0.close.108,73.8300018310547
chart.result.0.indicators.quote.0.close.109,75.6500015258789
chart.result.0.indicators.quote.0.close.110,74.5699996948242
chart.result.0.indicators.quote.0.close.111,74.8899993896484
chart.result.0.indicators.quote.0.close.112,75.3899993896484
chart.result.0.indicators.quote.0.close.113,75.9800033569336
chart.result.0.indicators.quote.0.close.114,76.120002746582
chart.result.0.indicators.quote.0.close.115,76.9000015258789
chart.result.0.indicators.quote.0.close.116,77.379997253418
chart.result.0.indicators.quote.0.close.117,77.6500015258789
chart.result.0.indicators.quote.0.close.118,76.2300033569336
chart.result.0.indicators.quote.0.close.119,76.9400024414063
chart.result.0.indicators.quote.0.close.120,77.2200012207031
chart.result.0.indicators.quote.0.close.121,77.6699981689453
chart.result.0.indicators.quote.0.close.122,78.3300018310547
chart.result.0.indicators.quote.0.close.123,79.0199966430664
chart.result.0.indicators.quote.0.close.124,78.6699981689453
chart.result.0.indicators.quote.0.close.125,78.620002746582
chart.result.0.indicators.quote.0.close.126,78.7799987792969
chart.result.0.indicators.quote.0.close.127,79.1500015258789
chart.result.0.indicators.quote.0.close.128,78.8600006103516
chart.result.0.indicators.quote.0.close.129,78.3000030517578
chart.result.0.indicators.quote.0.close.130,79.379997253418
chart.result.0.indicators.quote.0.close.131,79.3399963378906
chart.result.0.indicators.quote.0.close.132,79.5299987792969
chart.result.0.indicators.quote.0.close.133,81.0899963378906
chart.result.0.indicators.quote.0.close.134,80.7600021362305
chart.result.0.indicators.quote.0.close.135,82.1699981689453
chart.result.0.indicators.quote.0.close.136,74.5999984741211
chart.result.0.indicators.quote.0.close.137,71.4000015258789
chart.result.0.indicators.quote.0.close.138,70.2699966430664
chart.result.0.indicators.quote.0.close.139,71.25
chart.result.0.indicators.quote.0.close.140,71.6399993896484
chart.result.0.indicators.quote.0.close.141,72.1500015258789
chart.result.0.indicators.quote.0.close.142,71.2399978637695
chart.result.0.indicators.quote.0.close.143,71.1800003051758
chart.result.0.indicators.quote.0.close.144,70.3499984741211
chart.result.0.indicators.quote.0.close.145,70.3099975585938
chart.result.0.indicators.quote.0.close.146,70.1900024414063
chart.result.0.indicators.quote.0.close.147,70.0999984741211
chart.result.0.indicators.quote.0.close.148,69.6800003051758
chart.result.0.indicators.quote.0.close.149,69.4300003051758
chart.result.0.indicators.quote.0.close.150,70.0699996948242
chart.result.0.indicators.quote.0.close.151,70.3899993896484
chart.result.0.indicators.quote.0.close.152,70.9400024414063
chart.result.0.indicators.quote.0.close.153,68.9599990844727
chart.result.0.indicators.quote.0.close.154,70.3000030517578
chart.result.0.indicators.quote.0.close.155,70.3199996948242
chart.result.0.indicators.quote.0.close.156,68.7699966430664
chart.result.0.indicators.quote.0.close.157,69.870002746582
chart.result.0.indicators.quote.0.close.158,70.7600021362305
chart.result.0.indicators.quote.0.close.159,71.6100006103516
chart.result.0.indicators.quote.0.close.160,71.5899963378906
chart.result.0.indicators.quote.0.close.161,71.1900024414063
chart.result.0.indicators.quote.0.close.162,70.6699981689453
chart.result.0.indicators.quote.0.close.163,70.0999984741211
chart.result.0.indicators.quote.0.close.164,69.3899993896484
chart.result.0.indicators.quote.0.close.165,70.629997253418
chart.result.0.indicators.quote.0.close.166,71.0599975585938
chart.result.0.indicators.quote.0.close.167,70.6800003051758
chart.result.0.indicators.quote.0.close.168,70.0599975585938
chart.result.0.indicators.quote.0.close.169,70.75
chart.result.0.indicators.quote.0.close.170,70.1900024414063
chart.result.0.indicators.quote.0.close.171,70.7099990844727
chart.result.0.indicators.quote.0.close.172,70.5699996948242
chart.result.0.indicators.quote.0.close.173,70.3600006103516
chart.result.0.indicators.quote.0.close.174,69.1999969482422
chart.result.0.indicators.quote.0.close.175,70.2099990844727
chart.result.0.indicators.quote.0.close.176,71.6100006103516
chart.result.0.indicators.quote.0.close.177,70.2799987792969
chart.result.0.indicators.quote.0.close.178,70.2799987792969
chart.result.0.indicators.quote.0.close.179,70.629997253418
chart.result.0.indicators.quote.0.close.180,70.8000030517578
chart.result.0.indicators.quote.0.close.181,72.6900024414063
chart.result.0.indicators.quote.0.close.182,73.6999969482422
chart.result.0.indicators.quote.0.close.183,74.5199966430664
chart.result.0.indicators.quote.0.close.184,73.1999969482422
chart.result.0.indicators.quote.0.close.185,74.0699996948242
chart.result.0.indicators.quote.0.close.186,73.0400009155273
chart.result.0.indicators.quote.0.close.187,73.9499969482422
chart.result.0.indicators.quote.0.close.188,74.4199981689453
chart.result.0.indicators.quote.0.close.189,73.5699996948242
chart.result.0.indicators.quote.0.close.190,73.3099975585938
chart.result.0.indicators.quote.0.close.191,74.9499969482422
chart.result.0.indicators.quote.0.close.192,76.8199996948242
chart.result.0.indicators.quote.0.close.193,77.1500015258789
chart.result.0.indicators.quote.0.close.194,76.0599975585938
chart.result.0.indicators.quote.0.close.195,76.8099975585938
chart.result.0.indicators.quote.0.close.196,77.0899963378906
chart.result.0.indicators.quote.0.close.197,84.0100021362305
chart.result.0.indicators.quote.0.close.198,80.120002746582
chart.result.0.indicators.quote.0.close.199,79.3000030517578
chart.result.0.indicators.quote.0.close.200,77.8300018310547
chart.result.0.indicators.quote.0.close.201,76.1500015258789
chart.result.0.indicators.quote.0.close.202,77.3499984741211
chart.result.0.indicators.quote.0.close.203,78.9800033569336
chart.result.0.indicators.quote.0.close.204,79.8000030517578
chart.result.0.indicators.quote.0.close.205,81.7900009155273
chart.result.0.indicators.quote.0.close.206,83.3199996948242
chart.result.0.indicators.quote.0.close.207,82.1500015258789
chart.result.0.indicators.quote.0.close.208,82.6600036621094
chart.result.0.indicators.quote.0.close.209,82.1600036621094
chart.result.0.indicators.quote.0.close.210,81.9400024414063
chart.result.0.indicators.quote.0.close.211,83.2799987792969
chart.result.0.indicators.quote.0.close.212,83.4499969482422
chart.result.0.indicators.quote.0.close.213,81.7600021362305
chart.result.0.indicators.quote.0.close.214,81.6699981689453
chart.result.0.indicators.quote.0.close.215,81.4800033569336
chart.result.0.indicators.quote.0.close.216,83.0199966430664
chart.result.0.indicators.quote.0.close.217,85.8000030517578
chart.result.0.indicators.quote.0.close.218,84.3600006103516
chart.result.0.indicators.quote.0.close.219,84.4100036621094
chart.result.0.indicators.quote.0.close.220,85.7300033569336
chart.result.0.indicators.quote.0.close.221,86.6399993896484
chart.result.0.indicators.quote.0.close.222,86.4100036621094
chart.result.0.indicators.quote.0.close.223,84.2200012207031
chart.result.0.indicators.quote.0.close.224,84.6699981689453
chart.result.0.indicators.quote.0.close.225,84.5400009155273
chart.result.0.indicators.quote.0.close.226,83.3300018310547
chart.result.0.indicators.quote.0.close.227,82.5599975585938
chart.result.0.indicators.quote.0.close.228,83.5899963378906
chart.result.0.indicators.quote.0.close.229,84.0999984741211
chart.result.0.indicators.quote.0.close.230,82.8000030517578
chart.result.0.indicators.quote.0.close.231,81.4100036621094
chart.result.0.indicators.quote.0.close.232,84.2399978637695
chart.result.0.indicators.quote.0.close.233,81.5
chart.result.0.indicators.quote.0.close.234,79.1999969482422
chart.result.0.indicators.quote.0.close.235,80.8199996948242
chart.result.0.indicators.quote.0.close.236,78.5400009155273
chart.result.0.indicators.quote.0.close.237,79.4800033569336
chart.result.0.indicators.quote.0.close.238,79.9000015258789
chart.result.0.indicators.quote.0.close.239,80.370002746582
chart.result.0.indicators.quote.0.close.240,78.3899993896484
chart.result.0.indicators.quote.0.close.241,77.8199996948242
chart.result.0.indicators.quote.0.close.242,78.8600006103516
chart.result.0.indicators.quote.0.close.243,79.6399993896484
chart.result.0.indicators.quote.0.close.244,81.1600036621094
chart.result.0.indicators.quote.0.close.245,79.9199981689453
chart.result.0.indicators.quote.0.close.246,81.1800003051758
chart.result.0.indicators.quote.0.close.247,84.4599990844727
chart.result.0.indicators.quote.0.close.248,85.1100006103516
chart.result.0.indicators.quote.0.close.249,84.3899993896484
chart.result.0.indicators.quote.0.close.250,83.8199996948242
chart.result.0.indicators.quote.0.close.251,84.870002746582
chart.result.0.indicators.quote.0.close.252,81.9800033569336
chart.result.0.indicators.quote.0.close.253,81.4100036621094
chart.result.0.indicators.quote.0.close.254,83.6100006103516
chart.result.0.indicators.quote.0.close.255,84.0899963378906
chart.result.0.indicators.quote.0.close.256,85.0500030517578
chart.result.0.indicators.quote.0.close.257,84.7799987792969
chart.result.0.indicators.quote.0.close.258,85.1800003051758
chart.result.0.indicators.quote.0.close.259,90.7900009155273
chart.result.0.indicators.quote.0.close.260,91
chart.result.0.indicators.quote.0.close.261,90.9899978637695
chart.result.0.indicators.quote.0.close.262,93.0999984741211
chart.result.0.indicators.quote.0.close.263,95.2099990844727
chart.result.0.indicators.quote.0.close.264,94.9899978637695
chart.result.0.indicators.quote.0.close.265,95
chart.result.0.indicators.quote.0.close.266,92.0800018310547
chart.result.0.indicators.quote.0.close.267,92.4899978637695
chart.result.0.indicators.quote.0.close.268,92.7600021362305
chart.result.0.indicators.quote.0.close.269,93.4899978637695
chart.result.0.indicators.quote.0.close.270,94.4300003051758
chart.result.0.indicators.quote.0.close.271,93.7900009155273
chart.result.0.indicators.quote.0.close.272,94.2699966430664
chart.result.0.indicators.quote.0.close.273,95.8199996948242
chart.result.0.indicators.quote.0.close.274,97.379997253418
chart.result.0.indicators.quote.0.close.275,98.5599975585938
chart.result.0.indicators.quote.0.close.276,98
chart.result.0.indicators.quote.0.close.277,99.3600006103516
chart.result.0.indicators.quote.0.close.278,98.870002746582
chart.result.0.indicators.quote.0.close.279,98.5299987792969
chart.result.0.indicators.quote.0.close.280,99.620002746582
chart.result.0.indicators.quote.0.close.281,100.660003662109
chart.result.0.indicators.quote.0.close.282,100.650001525879
chart.result.0.indicators.quote.0.close.283,98.0699996948242
chart.result.0.indicators.quote.0.close.284,98.75
chart.result.0.indicators.quote.0.close.285,99.879997253418
chart.result.0.indicators.quote.0.close.286,101.169998168945
chart.result.0.indicators.quote.0.close.287,101.300003051758
chart.result.0.indicators.quote.0.close.288,102.040000915527
chart.result.0.indicators.quote.0.close.289,103.129997253418
chart.result.0.indicators.quote.0.close.290,104.480003356934
chart.result.0.indicators.quote.0.close.291,104.290000915527
chart.result.0.indicators.quote.0.close.292,104.129997253418
chart.result.0.indicators.quote.0.close.293,100.889999389648
chart.result.0.indicators.quote.0.close.294,97.1800003051758
chart.result.0.indicators.quote.0.close.295,93.6699981689453
chart.result.0.indicators.quote.0.close.296,96.3499984741211
chart.result.0.indicators.quote.0.close.297,93.6500015258789
chart.result.0.indicators.quote.0.close.298,97.3399963378906
chart.result.0.indicators.quote.0.close.299,97.75
chart.result.0.indicators.quote.0.close.300,99.870002746582
chart.result.0.indicators.quote.0.close.301,99.9400024414062
chart.result.0.indicators.quote.0.close.302,101.069999694824
chart.result.0.indicators.quote.0.close.303,102.680000305176
chart.result.0.indicators.quote.0.close.304,103.819999694824
chart.result.0.indicators.quote.0.close.305,103.889999389648
chart.result.0.indicators.quote.0.close.306,106.290000915527
chart.result.0.indicators.quote.0.close.307,108.889999389648
chart.result.0.indicators.quote.0.close.308,108.769996643066
chart.result.0.indicators.quote.0.close.309,108.569999694824
chart.result.0.indicators.quote.0.close.310,110.230003356934
chart.result.0.indicators.quote.0.close.311,111.129997253418
chart.result.0.indicators.quote.0.close.312,110.459999084473
chart.result.0.indicators.quote.0.close.313,110.599998474121
chart.result.0.indicators.quote.0.close.314,111.720001220703
chart.result.0.indicators.quote.0.close.315,108.319999694824
chart.result.0.indicators.quote.0.close.316,110.790000915527
chart.result.0.indicators.quote.0.close.317,111.019996643066
chart.result.0.indicators.quote.0.close.318,107.639999389648
chart.result.0.indicators.quote.0.close.319,102.169998168945
chart.result.0.indicators.quote.0.close.320,103.069999694824
chart.result.0.indicators.quote.0.close.321,106.139999389648
chart.result.0.indicators.quote.0.close.322,110.160003662109
chart.result.0.indicators.quote.0.close.323,102.839996337891
chart.result.0.indicators.quote.0.close.324,103.940002441406
chart.result.0.indicators.quote.0.close.325,103.279998779297
chart.result.0.indicators.quote.0.close.326,101.449996948242
chart.result.0.indicators.quote.0.close.327,103.669998168945
chart.result.0.indicators.quote.0.close.328,103.699996948242
chart.result.0.indicators.quote.0.close.329,101.949996948242
chart.result.0.indicators.quote.0.close.330,103.190002441406
chart.result.0.indicators.quote.0.close.331,102.620002746582
chart.result.0.indicators.quote.0.close.332,101.26000213623
chart.result.0.indicators.quote.0.close.333,98.5400009155273
chart.result.0.indicators.quote.0.close.334,100.120002746582
chart.result.0.indicators.quote.0.close.335,102.51000213623
chart.result.0.indicators.quote.0.close.336,102.580001831055
chart.result.0.indicators.quote.0.close.337,103.190002441406
chart.result.0.indicators.quote.0.close.338,107.980003356934
chart.result.0.indicators.quote.0.close.339,106.480003356934
chart.result.0.indicators.quote.0.close.340,107.75
chart.result.0.indicators.quote.0.close.341,111.309997558594
chart.result.0.indicators.quote.0.close.342,110.98999786377
chart.result.0.indicators.quote.0.close.343,111.860000610352
chart.result.0.indicators.quote.0.close.344,114.050003051758
chart.result.0.indicators.quote.0.close.345,111.669998168945
chart.result.0.indicators.quote.0.close.346,113.040000915527
chart.result.0.indicators.quote.0.close.347,113.900001525879
chart.result.0.indicators.quote.0.close.348,112.51000213623
chart.result.0.indicators.quote.0.close.349,115.029998779297
chart.result.0.indicators.quote.0.close.350,115.089996337891
chart.result.0.indicators.quote.0.close.351,116.160003662109
chart.result.0.indicators.quote.0.close.352,115.550003051758
chart.result.0.indicators.quote.0.close.353,110.860000610352
chart.result.0.indicators.quote.0.close.354,113.73999786377
chart.result.0.indicators.quote.0.close.355,111.160003662109
chart.result.0.indicators.quote.0.close.356,111.730003356934
chart.result.0.indicators.quote.0.close.357,110.180000305176
chart.result.0.indicators.quote.0.close.358,110.959999084473
chart.result.0.indicators.quote.0.close.359,113.660003662109
chart.result.0.indicators.quote.0.close.360,114.26000213623
chart.result.0.indicators.quote.0.close.361,113.330001831055
chart.result.0.indicators.quote.0.close.362,111.73999786377
chart.result.0.indicators.quote.0.close.363,111.309997558594
chart.result.0.indicators.quote.0.close.364,106.98999786377
chart.result.0.indicators.quote.0.close.365,107.529998779297
chart.result.0.indicators.quote.0.close.366,105.940002441406
chart.result.0.indicators.quote.0.close.367,105.699996948242
chart.result.0.indicators.quote.0.close.368,100.669998168945
chart.result.0.indicators.quote.0.close.369,101.360000610352
chart.result.0.indicators.quote.0.close.370,96.3899993896484
chart.result.0.indicators.quote.0.close.371,97.1500015258789
chart.result.0.indicators.quote.0.close.372,100.919998168945
chart.result.0.indicators.quote.0.close.373,101.779998779297
chart.result.0.indicators.quote.0.close.374,104.940002441406
chart.result.0.indicators.quote.0.close.375,104.480003356934
chart.result.0.indicators.quote.0.close.376,101.959999084473
chart.result.0.indicators.quote.0.close.377,99.6399993896484
chart.result.0.indicators.quote.0.close.378,100.73999786377
chart.result.0.indicators.quote.0.close.379,101.449996948242
chart.result.0.indicators.quote.0.close.380,96.9000015258789
chart.result.0.indicators.quote.0.close.381,99.6900024414062
chart.result.0.indicators.quote.0.close.382,96.7699966430664
chart.result.0.indicators.quote.0.close.383,96.5599975585938
chart.result.0.indicators.quote.0.close.384,101.360000610352
chart.result.0.indicators.quote.0.close.385,106.680000305176
chart.result.0.indicators.quote.0.close.386,108.889999389648
chart.result.0.indicators.quote.0.close.387,106.830001831055
chart.result.0.indicators.quote.0.close.388,106.599998474121
chart.result.0.indicators.quote.0.close.389,105.029998779297
chart.result.0.indicators.quote.0.close.390,121.160003662109
chart.result.0.indicators.quote.0.close.391,119.660003662109
chart.result.0.indicators.quote.0.close.392,114.110000610352
chart.result.0.indicators.quote.0.close.393,110.900001525879
chart.result.0.indicators.quote.0.close.394,112.529998779297
chart.result.0.indicators.quote.0.close.395,112.459999084473
chart.result.0.indicators.quote.0.close.396,117.75
chart.result.0.indicators.quote.0.close.397,116.040000915527
chart.result.0.indicators.quote.0.close.398,104.120002746582
chart.result.0.indicators.quote.0.close.399,104.879997253418
chart.result.0.indicators.quote.0.close.400,107.610000610352
chart.result.0.indicators.quote.0.close.401,108.599998474121
chart.result.0.indicators.quote.0.close.402,112.529998779297
chart.result.0.indicators.quote.0.close.403,112.459999084473
chart.result.0.indicators.quote.0.close.404,118.809997558594
chart.result.0.indicators.quote.0.close.405,122.279998779297
chart.result.0.indicators.quote.0.close.406,124.639999389648
chart.result.0.indicators.quote.0.close.407,127.430000305176
chart.result.0.indicators.quote.0.close.408,123.690002441406
chart.result.0.indicators.quote.0.close.409,127.970001220703
chart.result.0.indicators.quote.0.close.410,123.430000305176
chart.result.0.indicators.quote.0.close.411,127.129997253418
chart.result.0.indicators.quote.0.close.412,127.410003662109
chart.result.0.indicators.quote.0.close.413,128.830001831055
chart.result.0.indicators.quote.0.close.414,130.839996337891
chart.result.0.indicators.quote.0.close.415,128.880004882813
chart.result.0.indicators.quote.0.close.416,120.059997558594
chart.result.0.indicators.quote.0.close.417,121.589996337891
chart.result.0.indicators.quote.0.close.418,121.949996948242
chart.result.0.indicators.quote.0.close.419,119.290000915527
chart.result.0.indicators.quote.0.close.420,112.279998779297
chart.result.0.indicators.quote.0.close.421,110.26000213623
chart.result.0.indicators.quote.0.close.422,118.800003051758
chart.result.0.indicators.quote.0.close.423,119.900001525879
chart.result.0.indicators.quote.0.close.424,118.26000213623
chart.result.0.indicators.quote.0.close.425,120
chart.result.0.indicators.quote.0.close.426,118.599998474121
chart.result.0.indicators.quote.0.close.427,115.720001220703
chart.result.0.indicators.quote.0.close.428,124.830001831055
chart.result.0.indicators.quote.0.close.429,123.970001220703
chart.result.0.indicators.quote.0.close.430,123.98999786377
chart.result.0.indicators.quote.0.close.431,122.910003662109
chart.result.0.indicators.quote.0.close.432,121.699996948242
chart.result.0.indicators.quote.0.close.433,119.610000610352
chart.result.0.indicators.quote.0.close.434,117.51000213623
chart.result.0.indicators.quote.0.close.435,122.309997558594
chart.result.0.indicators.quote.0.close.436,117.879997253418
